#filename theo_tt tshift obs_tt polarity stnm netwk rayp stla stlo stel evla evlo evdp dist az baz snr xcoeff0 ccmean maxamp
AK.FID..BHZ.M.2025.087.063120.SAC 743.431667 8.389577 751.821244 1 FID AK 0.046282 60.727699 -146.598694 500.000000 22.013000 95.921997 35.000000 83.371480 25.935884 304.152657 43.742109 1.000000 0.960896 0.171693
AK.KAI..BHZ.M.2025.087.063127.SAC 750.298073 9.188274 759.486347 1 KAI AK 0.045336 59.926800 -144.418793 316.000000 22.013000 95.921997 35.000000 84.718953 25.969665 306.050447 40.121002 1.000000 0.961598 0.173022
AK.BAE..BHZ.M.2025.087.063116.SAC 739.069246 8.261783 747.331029 1 BAE AK 0.046862 61.131901 -148.123398 578.000000 22.013000 95.921997 35.000000 82.527895 26.008831 302.829248 47.213005 1.000000 0.967570 0.188135
AK.SKN..BHZ.M.2025.087.063106.SAC 729.385483 7.651707 737.037190 1 SKN AK 0.048107 61.980000 -151.531693 581.000000 22.013000 95.921997 35.000000 80.694472 26.131688 299.850519 26.117277 1.000000 0.954447 0.202928
AT.ESTR..BHZ.M.2025.087.063116.SAC 739.752570 7.836550 747.589120 1 ESTR AT 0.046776 60.945217 -148.052887 3.860000 22.013000 95.921997 35.000000 82.658210 26.148293 302.909478 46.649555 1.000000 0.960857 0.169252
AK.HIN..BHZ.M.2025.087.063121.SAC 744.594500 7.919155 752.513655 1 HIN AK 0.046125 60.396000 -146.503494 622.900024 22.013000 95.921997 35.000000 83.597182 26.185538 304.264908 49.598479 1.000000 0.960321 0.162943
AK.PWL..BHZ.M.2025.087.063116.SAC 739.396155 7.710936 747.107091 1 PWL AK 0.046821 60.858398 -148.333405 550.000000 22.013000 95.921997 35.000000 82.590239 26.296571 302.683990 40.117950 1.000000 0.957247 0.175483
AK.SSN..BHZ.M.2025.087.063109.SAC 732.498858 7.604762 740.103620 1 SSN AK 0.047692 61.463600 -150.746704 1306.000000 22.013000 95.921997 35.000000 81.277493 26.393869 300.583924 30.755723 1.000000 0.953718 0.164401
AK.J17K..BHZ.M.2025.087.063046.SAC 708.847008 8.488824 717.335832 1 J17K AK 0.050602 63.396500 -159.077698 323.000000 22.013000 95.921997 35.000000 76.953765 26.420141 293.200167 45.560593 1.000000 0.954548 0.195389
AK.RC01..BHZ.M.2025.087.063112.SAC 735.711648 7.672134 743.383782 1 RC01 AK 0.047283 61.088902 -149.738998 390.000000 22.013000 95.921997 35.000000 81.887577 26.465705 301.478434 38.689130 1.000000 0.957697 0.185677
AK.FIRE..BHZ.M.2025.087.063111.SAC 734.527842 7.647676 742.175518 1 FIRE AK 0.047432 61.142601 -150.216400 62.000000 22.013000 95.921997 35.000000 81.661817 26.540523 301.071417 21.658099 1.000000 0.930965 0.121086
AV.STLK..BHZ.M.2025.087.063107.SAC 729.997273 7.851511 737.848784 1 STLK AV 0.048026 61.498199 -151.834900 945.000000 22.013000 95.921997 35.000000 80.809038 26.628099 299.665132 38.098766 1.000000 0.965932 0.198292
AK.L19K..BHZ.M.2025.087.063058.SAC 721.445681 8.640554 730.086235 1 L19K AK 0.049109 62.181599 -154.854294 650.000000 22.013000 95.921997 35.000000 79.225254 26.705444 297.016651 50.565868 1.000000 0.940588 0.171285
AV.SPCG..BHZ.M.2025.087.063107.SAC 730.124962 7.928350 738.053312 1 SPCG AV 0.048009 61.291302 -152.022797 1329.000000 22.013000 95.921997 35.000000 80.832950 26.855553 299.537318 38.060564 1.000000 0.960813 0.192577
AV.SPCP..BHZ.M.2025.087.063107.SAC 729.895468 8.119731 738.015199 1 SPCP AV 0.048039 61.265465 -152.155502 1640.000000 22.013000 95.921997 35.000000 80.789974 26.910215 299.429875 37.020503 1.000000 0.954916 0.188291
AK.Q23K..BHZ.M.2025.087.063124.SAC 747.733692 8.196105 755.929797 1 Q23K AK 0.045695 59.429600 -146.339905 46.000000 22.013000 95.921997 35.000000 84.211851 26.941178 304.489751 29.240054 1.000000 0.955473 0.145226
AV.SPNN..BHZ.M.2025.087.063105.SAC 728.406964 8.490743 736.897707 1 SPNN AV 0.048238 61.366199 -152.701202 1166.000000 22.013000 95.921997 35.000000 80.511232 26.950798 298.957889 43.937150 1.000000 0.956277 0.180872
AV.SPCN..BHZ.M.2025.087.063107.SAC 729.941239 7.770767 737.712006 1 SPCN AV 0.048033 61.223675 -152.184036 733.299988 22.013000 95.921997 35.000000 80.798545 26.953959 299.412024 32.229439 1.000000 0.929670 0.162322
AV.SPU..BHZ.M.2025.087.063107.SAC 730.339801 7.755737 738.095538 1 SPU AV 0.047980 61.181099 -152.056595 800.000000 22.013000 95.921997 35.000000 80.873181 26.960871 299.524831 45.663533 1.000000 0.958267 0.176890
AV.SPBG..BHZ.M.2025.087.063106.SAC 729.425364 8.232578 737.657942 1 SPBG AV 0.048102 61.259102 -152.372192 1087.000000 22.013000 95.921997 35.000000 80.701941 26.967674 299.249332 30.715765 1.000000 0.949502 0.194158
AV.SPWE..BHZ.M.2025.087.063106.SAC 728.967598 8.520112 737.487710 1 SPWE AV 0.048163 61.273460 -152.559006 1317.000000 22.013000 95.921997 35.000000 80.616218 26.999418 299.090794 48.797421 1.000000 0.967287 0.168119
AV.SPCL..BHZ.M.2025.087.063106.SAC 729.664172 8.001385 737.665557 1 SPCL AV 0.048070 61.195599 -152.339905 1274.000000 22.013000 95.921997 35.000000 80.746661 27.016124 299.285625 36.682353 1.000000 0.950956 0.160263
AK.SLK..BHZ.M.2025.087.063113.SAC 736.225923 7.577161 743.803084 1 SLK AK 0.047219 60.511700 -150.223099 655.000000 22.013000 95.921997 35.000000 81.985653 27.088215 301.145579 32.052566 1.000000 0.965207 0.191214
AK.CAPN..BHZ.M.2025.087.063110.SAC 733.472443 8.043262 741.515705 1 CAPN AK 0.047564 60.768299 -151.153900 47.000000 22.013000 95.921997 35.000000 81.460544 27.101473 300.336286 20.617630 1.000000 0.931239 0.151909
AK.SWD..BHZ.M.2025.087.063116.SAC 739.056781 7.505089 746.561870 1 SWD AK 0.046864 60.104301 -149.452606 77.000000 22.013000 95.921997 35.000000 82.525518 27.237335 301.835584 31.914877 1.000000 0.961024 0.197388
AK.L17K..BHZ.M.2025.087.063050.SAC 713.537491 8.801255 722.338746 1 L17K AK 0.050055 62.134399 -158.297195 338.000000 22.013000 95.921997 35.000000 77.789914 27.458722 294.124904 48.236163 1.000000 0.953696 0.175290
AV.RDT..BHZ.M.2025.087.063108.SAC 731.141148 7.569600 738.710748 1 RDT AV 0.047873 60.572601 -152.407898 945.000000 22.013000 95.921997 35.000000 81.023244 27.583109 299.318172 26.896410 1.000000 0.962555 0.194665
AV.RDDF..BHZ.M.2025.087.063107.SAC 730.448237 7.737829 738.186066 1 RDDF AV 0.047966 60.591202 -152.688293 1134.000000 22.013000 95.921997 35.000000 80.893487 27.634842 299.082254 37.140188 1.000000 0.954340 0.196242
AV.RDJH..BHZ.M.2025.087.063107.SAC 730.179661 7.912947 738.092608 1 RDJH AV 0.048001 60.590500 -152.805801 1414.000000 22.013000 95.921997 35.000000 80.843193 27.663889 298.984606 32.808949 1.000000 0.954087 0.191605
AV.NCT..BHZ.M.2025.087.063107.SAC 729.968592 7.878365 737.846957 1 NCT AV 0.048030 60.562099 -152.929306 1136.000000 22.013000 95.921997 35.000000 80.803667 27.718880 298.886006 42.283974 1.000000 0.945860 0.186021
AV.REF..BHZ.M.2025.087.063107.SAC 730.701470 7.948718 738.650188 1 REF AV 0.047932 60.488800 -152.694000 1641.000000 22.013000 95.921997 35.000000 80.940909 27.726899 299.092159 40.729318 1.000000 0.957016 0.204589
AV.RDWB..BHZ.M.2025.087.063107.SAC 730.361224 7.916844 738.278068 1 RDWB AV 0.047977 60.486809 -152.843628 1659.000000 22.013000 95.921997 35.000000 80.877193 27.764965 298.968101 43.743145 1.000000 0.951489 0.195768
AV.RDSO..BHZ.M.2025.087.063107.SAC 730.674553 7.973328 738.647881 1 RDSO AV 0.047936 60.453602 -152.745300 1556.900024 22.013000 95.921997 35.000000 80.935868 27.770535 299.054557 45.557680 1.000000 0.961627 0.210510
AV.RED..BHZ.M.2025.087.063107.SAC 730.696069 7.841191 738.537260 1 RED AV 0.047933 60.419601 -152.774200 1071.000000 22.013000 95.921997 35.000000 80.939897 27.807677 299.035407 44.030804 1.000000 0.960352 0.219434
AK.GAMB..BHZ.M.2025.087.063014.SAC 676.936072 7.913422 684.849494 1 GAMB AK 0.054223 63.775799 -171.703598 5.000000 22.013000 95.921997 35.000000 71.476875 27.825680 282.270574 45.592277 1.000000 0.959151 0.182135
AK.N19K..BHZ.M.2025.087.063102.SAC 725.718747 8.771602 734.490349 1 N19K AK 0.048584 60.813202 -154.483795 1144.000000 22.013000 95.921997 35.000000 80.011672 27.860137 297.554582 48.009292 1.000000 0.961189 0.188870
AK.BRSE..BHZ.M.2025.087.063114.SAC 737.143357 7.616828 744.760185 1 BRSE AK 0.047104 59.741699 -150.741394 541.000000 22.013000 95.921997 35.000000 82.160614 27.889446 300.809697 33.784153 1.000000 0.958698 0.206919
AK.K15K..BHZ.M.2025.087.063042.SAC 705.351511 8.710031 714.061542 1 K15K AK 0.051008 62.293800 -161.530807 346.000000 22.013000 95.921997 35.000000 76.332904 27.907202 291.365935 33.847591 1.000000 0.959391 0.196466
AK.BRLK..BHZ.M.2025.087.063113.SAC 736.742318 7.158247 743.900565 1 BRLK AK 0.047154 59.751099 -150.906296 409.000000 22.013000 95.921997 35.000000 82.084133 27.924248 300.672156 32.210817 1.000000 0.954168 0.172796
AK.L16K..BHZ.M.2025.087.063048.SAC 711.642775 8.349429 719.992204 1 L16K AK 0.050277 61.710499 -159.474701 227.000000 22.013000 95.921997 35.000000 77.451026 28.084925 293.222380 38.409980 1.000000 0.952818 0.162174
AK.HOM..BHZ.M.2025.087.063112.SAC 735.284810 7.025937 742.310747 1 HOM AK 0.047337 59.657200 -151.651505 221.000000 22.013000 95.921997 35.000000 81.806176 28.198453 300.068168 27.765842 1.000000 0.961911 0.182277
AV.IVE..BHZ.M.2025.087.063108.SAC 731.172031 7.892505 739.064536 1 IVE AV 0.047869 60.016300 -153.018494 1211.900024 22.013000 95.921997 35.000000 81.029027 28.224751 298.890274 31.221501 1.000000 0.960756 0.199249
AV.ILS..BHZ.M.2025.087.063108.SAC 731.203624 7.454181 738.657805 1 ILS AV 0.047865 59.957001 -153.070297 1125.000000 22.013000 95.921997 35.000000 81.034944 28.290041 298.855834 31.873348 1.000000 0.945178 0.225987
AK.N18K..BHZ.M.2025.087.063059.SAC 722.708643 8.926900 731.635543 1 N18K AK 0.048954 60.680099 -155.889694 572.000000 22.013000 95.921997 35.000000 79.457690 28.298232 296.407613 28.400609 1.000000 0.955881 0.216625
AK.O19K..BHZ.M.2025.087.063104.SAC 727.657544 7.995567 735.653111 1 O19K AK 0.048337 60.195202 -154.320099 96.000000 22.013000 95.921997 35.000000 80.370893 28.377834 297.787136 26.194581 1.000000 0.946075 0.174778
AV.P19K..BHZ.M.2025.087.063108.SAC 731.607316 7.080877 738.688193 1 P19K AV 0.047811 59.652401 -153.231903 629.000000 22.013000 95.921997 35.000000 81.110540 28.600064 298.765398 20.416507 1.000000 0.935996 0.155242
AK.M16K..BHZ.M.2025.087.063051.SAC 714.441017 8.551546 722.992563 1 M16K AK 0.049948 61.022400 -158.959305 394.000000 22.013000 95.921997 35.000000 77.953407 28.630220 293.792760 37.662454 1.000000 0.948020 0.190030
AK.K13K..BHZ.M.2025.087.063035.SAC 698.189003 8.424964 706.613967 1 K13K AK 0.051826 61.933102 -164.655502 204.199997 22.013000 95.921997 35.000000 75.079492 28.776436 288.821385 34.779357 1.000000 0.958268 0.197626
AV.AUNO..BHZ.M.2025.087.063108.SAC 731.721975 6.920981 738.642956 1 AUNO AV 0.047796 59.403992 -153.451447 30.500000 22.013000 95.921997 35.000000 81.132012 28.874921 298.619598 22.722510 1.000000 0.964378 0.204453
AV.AU22..BHZ.M.2025.087.063109.SAC 732.038505 7.088411 739.126916 1 AU22 AV 0.047754 59.370594 -153.355057 105.000000 22.013000 95.921997 35.000000 81.191286 28.880714 298.703464 18.844321 1.000000 0.958899 0.209027
AV.AUL..BHZ.M.2025.087.063108.SAC 731.810924 7.249866 739.060790 1 AUL AV 0.047784 59.382179 -153.437653 327.000000 22.013000 95.921997 35.000000 81.148669 28.890893 298.633987 21.332260 1.000000 0.960735 0.207381
AV.AUCH..BHZ.M.2025.087.063109.SAC 731.844228 7.217414 739.061642 1 AUCH AV 0.047780 59.362598 -153.444702 916.000000 22.013000 95.921997 35.000000 81.154905 28.910039 298.630935 21.040137 1.000000 0.959783 0.205251
AV.AUW..BHZ.M.2025.087.063108.SAC 731.759062 7.390175 739.149237 1 AUW AV 0.047791 59.369411 -153.472946 300.000000 22.013000 95.921997 35.000000 81.138957 28.910975 298.606781 19.439484 1.000000 0.964992 0.205616
AV.AULG..BHZ.M.2025.087.063108.SAC 731.627731 12.960239 744.587970 1 AULG AV 0.047809 59.377300 -153.519302 18.000000 22.013000 95.921997 35.000000 81.114363 28.915423 298.567593 16.806060 1.000000 0.942122 0.182726
AV.AUJK..BHZ.M.2025.087.063109.SAC 731.968817 7.126923 739.095740 1 AUJK AV 0.047763 59.345928 -153.410568 359.000000 22.013000 95.921997 35.000000 81.178236 28.916391 298.661300 21.820029 1.000000 0.964015 0.206879
AV.AUWS..BHZ.M.2025.087.063108.SAC 731.815273 6.888917 738.704190 1 AUWS AV 0.047784 59.358509 -153.461151 465.000000 22.013000 95.921997 35.000000 81.149483 28.917746 298.617996 20.195259 1.000000 0.961332 0.203317
AV.AUJA..BHZ.M.2025.087.063109.SAC 731.956355 7.057097 739.013452 1 AUJA AV 0.047765 59.339561 -153.422577 376.000000 22.013000 95.921997 35.000000 81.175903 28.925025 298.652326 21.196013 1.000000 0.959327 0.207151
AV.AUSB..BHZ.M.2025.087.063109.SAC 731.959205 7.029953 738.989158 1 AUSB AV 0.047764 59.333000 -153.428406 230.000000 22.013000 95.921997 35.000000 81.176436 28.932299 298.648454 20.963221 1.000000 0.958678 0.203831
AV.Q20K..BHZ.M.2025.087.063113.SAC 736.282446 7.392361 743.674807 1 Q20K AV 0.047212 58.609699 -152.394196 180.000000 22.013000 95.921997 35.000000 81.996432 29.308426 299.591100 27.565721 1.000000 0.958445 0.205199
AK.M14K..BHZ.M.2025.087.063044.SAC 707.446248 8.268092 715.714340 1 M14K AK 0.050765 60.751499 -161.960007 19.000000 22.013000 95.921997 35.000000 76.704624 29.462525 291.356360 30.797641 1.000000 0.949879 0.171202
AK.N15K..BHZ.M.2025.087.063050.SAC 713.488361 8.460578 721.948939 1 N15K AK 0.050061 60.168598 -160.092102 449.000000 22.013000 95.921997 35.000000 77.781024 29.658790 293.025498 43.471078 1.000000 0.947734 0.171218
AK.P17K..BHZ.M.2025.087.063102.SAC 724.944664 8.065180 733.009844 1 P17K AK 0.048679 59.195301 -156.439407 91.000000 22.013000 95.921997 35.000000 79.869209 29.776322 296.202202 37.562654 1.000000 0.944292 0.171665
AV.KAHG..BHZ.M.2025.087.063108.SAC 731.358424 7.215233 738.573657 1 KAHG AV 0.047844 58.493725 -154.546677 910.000000 22.013000 95.921997 35.000000 81.063932 29.958008 297.852731 21.781518 1.000000 0.954282 0.213638
AV.KVT..BHZ.M.2025.087.063106.SAC 729.768372 7.085852 736.854224 1 KVT AV 0.048056 58.380669 -155.298538 505.700012 22.013000 95.921997 35.000000 80.766173 30.244310 297.258294 25.327512 1.000000 0.960146 0.182858
AV.KAKN..BHZ.M.2025.087.063107.SAC 730.561847 7.240509 737.802356 1 KAKN AV 0.047951 58.296349 -155.063904 1049.000000 22.013000 95.921997 35.000000 80.914762 30.262732 297.461003 19.695424 1.000000 0.945993 0.201935
AV.KEL..BHZ.M.2025.087.063105.SAC 728.518665 7.186563 735.705228 1 KEL AV 0.048223 58.439999 -155.740707 975.000000 22.013000 95.921997 35.000000 80.532149 30.297828 296.890524 29.384298 1.000000 0.961120 0.191397
AV.KBM..BHZ.M.2025.087.063107.SAC 730.261914 7.132198 737.394112 1 KBM AV 0.047990 58.274670 -155.205170 687.000000 22.013000 95.921997 35.000000 80.858596 30.316923 297.349601 29.658344 1.000000 0.923214 0.195135
AV.KABU..BHZ.M.2025.087.063107.SAC 730.074749 7.063534 737.138283 1 KABU AV 0.048015 58.270199 -155.284302 1065.000000 22.013000 95.921997 35.000000 80.823547 30.340334 297.286102 29.006551 1.000000 0.945601 0.177784
AV.KAB2..BHZ.M.2025.087.063108.SAC 731.189634 6.715182 737.904816 1 KAB2 AV 0.047867 58.131161 -154.976166 908.000000 22.013000 95.921997 35.000000 81.032324 30.389463 297.555903 29.016253 1.000000 0.935485 0.202515
AV.ACH..BHZ.M.2025.087.063107.SAC 730.110086 7.363362 737.473448 1 ACH AV 0.048011 58.210361 -155.328705 961.000000 22.013000 95.921997 35.000000 80.830164 30.405096 297.258895 20.550574 1.000000 0.947431 0.203603
AV.MGLS..BHZ.M.2025.087.063107.SAC 730.716011 6.910706 737.626717 1 MGLS AV 0.047930 58.133438 -155.162613 509.000000 22.013000 95.921997 35.000000 80.943632 30.433506 297.404610 12.602534 1.000000 0.885239 0.232049
AK.M11K..BHZ.M.2025.087.063034.SAC 696.904484 8.955083 705.859567 1 M11K AK 0.051976 60.384899 -166.201096 3.000000 22.013000 95.921997 35.000000 74.858383 30.543193 287.931037 42.638258 1.000000 0.968986 0.166776
AV.PLK5..BHZ.M.2025.087.063103.SAC 726.692102 7.235703 733.927805 1 PLK5 AV 0.048464 57.997002 -156.880005 49.000000 22.013000 95.921997 35.000000 80.190809 30.972021 296.037199 17.683994 1.000000 0.945413 0.183892
IU.MA2.10.BHZ.M.2025.087.062815.SAC 557.792795 7.823377 565.616172 1 MA2 IU 0.065861 59.575600 150.770004 335.000000 22.013000 95.921997 35.000000 53.627788 31.052220 250.463918 50.749784 1.000000 0.960864 0.173189
AV.PLK3..BHZ.M.2025.087.063106.SAC 728.989326 7.162489 736.151815 1 PLK3 AV 0.048160 57.688000 -156.269501 494.000000 22.013000 95.921997 35.000000 80.620287 31.106655 296.576938 15.261167 1.000000 0.918270 0.167484
AV.PLBL..BHZ.M.2025.087.063104.SAC 727.547348 7.130505 734.677853 1 PLBL AV 0.048352 57.699100 -156.821106 461.000000 22.013000 95.921997 35.000000 80.350257 31.229551 296.131445 21.116441 1.000000 0.947958 0.212828
AK.SII..BHZ.M.2025.087.063114.SAC 737.085768 7.691365 744.777133 1 SII AK 0.047111 56.559299 -154.184204 492.000000 22.013000 95.921997 35.000000 82.149632 31.589743 298.402406 31.636208 1.000000 0.935744 0.180989
AV.ANNW..BHZ.M.2025.087.063102.SAC 725.580714 7.198533 732.779247 1 ANNW AV 0.048600 56.965611 -158.217102 812.000000 22.013000 95.921997 35.000000 79.986268 32.232375 295.130744 20.918028 1.000000 0.863638 0.116681
AV.ANPK..BHZ.M.2025.087.063103.SAC 726.108443 6.925855 733.034298 1 ANPK AV 0.048536 56.840900 -158.128387 972.000000 22.013000 95.921997 35.000000 80.083392 32.326021 295.221569 27.944295 1.000000 0.945906 0.197828
AV.ANPB..BHZ.M.2025.087.063102.SAC 725.783128 6.888474 732.671602 1 ANPB AV 0.048576 56.801559 -158.282547 663.900024 22.013000 95.921997 35.000000 80.023520 32.398679 295.105324 29.393583 1.000000 0.946652 0.212525
AK.CHI..BHZ.M.2025.087.063112.SAC 735.174139 7.746163 742.920302 1 CHI AK 0.047351 55.821800 -155.622498 203.000000 22.013000 95.921997 35.000000 81.785070 32.626760 297.355662 12.373209 1.000000 0.895510 0.185662
AV.BPPC..BHZ.M.2025.087.063101.SAC 724.805873 6.451645 731.257518 1 BPPC AV 0.048696 56.584278 -158.825775 856.799988 22.013000 95.921997 35.000000 79.843666 32.726746 294.709703 14.295563 1.000000 0.939923 0.230335
AV.VNSG..BHZ.M.2025.087.063102.SAC 725.129181 6.500000 731.629181 1 VNSG AV 0.048656 56.125031 -159.087509 758.000000 22.013000 95.921997 35.000000 79.903168 33.212396 294.578712 13.816640 1.000000 0.909674 0.174419
AV.VNCG..BHZ.M.2025.087.063101.SAC 723.862509 7.000000 730.862509 1 VNCG AV 0.048812 56.201771 -159.483276 1197.599976 22.013000 95.921997 35.000000 79.670049 33.234152 294.253900 9.725368 1.000000 0.877316 0.189421
AV.VNSO..BHZ.M.2025.087.063101.SAC 724.737900 6.800000 731.537900 1 VNSO AV 0.048704 56.081524 -159.264435 649.500000 22.013000 95.921997 35.000000 79.831156 33.294293 294.446516 13.796700 1.000000 0.943619 0.187106
AV.VNWF..BHZ.M.2025.087.063100.SAC 723.752121 7.100000 730.852121 1 VNWF AV 0.048825 56.150810 -159.564270 1090.000000 22.013000 95.921997 35.000000 79.649733 33.300246 294.198681 14.208461 1.000000 0.941187 0.187725
AV.VNKR..BHZ.M.2025.087.063101.SAC 724.561940 6.800000 731.361940 1 VNKR AV 0.048726 56.032021 -159.368057 620.000000 22.013000 95.921997 35.000000 79.798772 33.364447 294.373173 12.784689 1.000000 0.948487 0.182409
AV.VNSW..BHZ.M.2025.087.063101.SAC 723.939715 6.800000 730.739715 1 VNSW AV 0.048802 56.071350 -159.560547 694.599976 22.013000 95.921997 35.000000 79.684258 33.373057 294.215054 21.819448 1.000000 0.966024 0.175471
AT.SDPT..BHZ.M.2025.087.063100.SAC 722.960176 6.300000 729.260176 1 SDPT AT 0.048923 55.349300 -160.476593 74.000000 22.013000 95.921997 35.000000 79.503983 34.257396 293.620586 10.123929 1.000000 0.903485 0.238591
AV.PVV..BHZ.M.2025.087.063056.SAC 719.145279 6.300000 725.445279 1 PVV AV 0.049388 55.373119 -161.791916 164.000000 22.013000 95.921997 35.000000 78.804642 34.534491 292.591334 17.037163 1.000000 0.845139 0.204433
AV.PS4A..BHZ.M.2025.087.063056.SAC 719.014876 6.400000 725.414876 1 PS4A AV 0.049404 55.346039 -161.856476 326.700012 22.013000 95.921997 35.000000 78.781045 34.574378 292.546085 13.124439 1.000000 0.878759 0.197153
AV.DOL..BHZ.M.2025.087.063056.SAC 719.407790 6.000000 725.407790 1 DOL AV 0.049357 55.149620 -161.864716 453.000000 22.013000 95.921997 35.000000 78.852143 34.761135 292.576072 10.348494 1.000000 0.924719 0.165068
AV.MNAT..BHZ.M.2025.087.063044.SAC 707.305030 6.700000 714.005030 1 MNAT AV 0.050781 53.882900 -166.685593 390.000000 22.013000 95.921997 35.000000 76.679507 36.992882 289.128547 8.188490 1.000000 0.851323 0.232697
AV.MAPS..BHZ.M.2025.087.063043.SAC 706.640038 7.000000 713.640038 1 MAPS AV 0.050859 53.808128 -166.940613 333.000000 22.013000 95.921997 35.000000 76.561230 37.116112 288.951458 15.893342 1.000000 0.947226 0.214839
AK.NIKH..BHZ.M.2025.087.063039.SAC 701.946607 6.300000 708.246607 1 NIKH AK 0.051397 52.972099 -168.854996 199.000000 22.013000 95.921997 35.000000 75.736977 38.304040 287.701907 16.034430 1.000000 0.907523 0.224596
AV.KONW..BHZ.M.2025.087.063021.SAC 684.604301 6.900000 691.504301 1 KONW AV 0.053381 52.395439 -174.212616 334.000000 22.013000 95.921997 35.000000 72.758582 39.799477 283.849137 8.440605 1.000000 0.942613 0.198649
AV.KOKV..BHZ.M.2025.087.063021.SAC 684.813136 7.200000 692.013136 1 KOKV AV 0.053358 52.360298 -174.167297 776.000000 22.013000 95.921997 35.000000 72.793958 39.828235 283.893605 9.231760 1.000000 0.946507 0.164874
AV.KOWE..BHZ.M.2025.087.063021.SAC 684.507453 7.100000 691.607453 1 KOWE AV 0.053392 52.364590 -174.252625 572.000000 22.013000 95.921997 35.000000 72.742177 39.836976 283.828642 18.137387 1.000000 0.851692 0.206174
AV.KOKL..BHZ.M.2025.087.063021.SAC 684.744712 7.300000 692.044712 1 KOKL AV 0.053365 52.322102 -174.202194 758.000000 22.013000 95.921997 35.000000 72.782367 39.872426 283.879143 11.639461 1.000000 0.803419 0.205115
AV.KOFP..BHZ.M.2025.087.063022.SAC 685.175176 7.500000 692.675176 1 KOFP AV 0.053317 52.273998 -174.099197 662.000000 22.013000 95.921997 35.000000 72.855285 39.905392 283.970438 9.597864 1.000000 0.902130 0.272819
AK.ATKA..BHZ.M.2025.087.063022.SAC 684.932249 6.800000 691.732249 1 ATKA AK 0.053344 52.201599 -174.197495 55.000000 22.013000 95.921997 35.000000 72.814135 39.994158 283.919101 6.794219 1.000000 0.944357 0.187908
IU.PET.10.BHZ.M.2025.087.062834.SAC 577.474471 7.400000 584.874471 1 PET IU 0.064069 53.023300 158.649902 108.000000 22.013000 95.921997 35.000000 56.352398 40.084162 262.234321 23.837409 1.000000 0.952700 0.189085
